int	int	int	int	int	int	int	DTItemNum[]	string
11053010	1105	3010	1602	37692	1603	37856	6308:5	回到未来
11054001	1105	4001	1602	39320	1603	39492	6304:1	回到未来
11054002	1105	4002	1602	40983	1603	41155	6301:1	回到未来
11054003	1105	4003	1602	42680	1603	42861	6309:2	回到未来
11054004	1105	4004	1602	44412	1603	44593	6309:2	回到未来
11054005	1105	4005	1602	46178	1603	46368	6301:3	回到未来
11054006	1105	4006	1602	47979	1603	48168	6303:3	回到未来
11054007	1105	4007	1602	49822	1603	50012	6302:4	回到未来
11054008	1105	4008	1602	51692	1603	51881	6304:4	回到未来
11054009	1105	4009	1602	53596	1603	53794	6306:5	回到未来
11054010	1105	4010	1602	55534	1603	55732	6309:5	回到未来
11055001	1105	5001	1602	57507	1603	57714	6303:1	回到未来
11055002	1105	5002	1602	59515	1603	59721	6308:1	回到未来
11055003	1105	5003	1602	61556	1603	61763	6309:2	回到未来
11055004	1105	5004	1602	63633	1603	63848	6306:2	回到未来
11055005	1105	5005	1602	65744	1603	65959	6303:3	回到未来
11055006	1105	5006	1602	67889	1603	68113	6306:3	回到未来
11055007	1105	5007	1602	70068	1603	70292	6309:4	回到未来
11055008	1105	5008	1602	72291	1603	72515	6307:4	回到未来
11055009	1105	5009	1602	74540	1603	74764	6308:5	回到未来
11055010	1105	5010	1602	76823	1603	77056	6303:5	回到未来
11061001	1106	1001	1601	246	1603	134	6108:1	我，机器人
11061002	1106	1002	1601	775	1603	425	6104:1	我，机器人
11061003	1106	1003	1601	1284	1603	703	6108:2	我，机器人
11061004	1106	1004	1601	1934	1603	1059	6105:2	我，机器人
11061005	1106	1005	1601	2709	1603	1484	6106:3	我，机器人
11061006	1106	1006	1601	3622	1603	1984	6103:3	我，机器人
11061007	1106	1007	1601	4660	1603	2553	6106:4	我，机器人
11061008	1106	1008	1601	5835	1603	3196	6104:4	我，机器人
11061009	1106	1009	1601	7151	1603	3917	6109:5	我，机器人
11061010	1106	1010	1601	8593	1603	4708	6106:5	我，机器人
11062001	1106	2001	1601	12741	1603	6980	6201:1	我，机器人
11062002	1106	2002	1601	14877	1603	8150	6209:1	我，机器人
11062003	1106	2003	1601	17167	1603	9404	6209:2	我，机器人
11062004	1106	2004	1601	19643	1603	10760	6203:2	我，机器人
11062005	1106	2005	1601	20931	1603	11467	6204:3	我，机器人
11062006	1106	2006	1601	22260	1603	12194	6207:3	我，机器人
11062007	1106	2007	1601	23641	1603	12952	6207:4	我，机器人
11062008	1106	2008	1601	25062	1603	13729	6203:4	我，机器人
11062009	1106	2009	1601	26516	1603	14525	6204:5	我，机器人
11062010	1106	2010	1601	28018	1603	15348	6208:5	我，机器人
11063001	1106	3001	1601	35526	1603	19461	6302:1	我，机器人
11063002	1106	3002	1601	37432	1603	20506	6302:1	我，机器人
11063003	1106	3003	1601	39383	1603	21575	6307:2	我，机器人
11063004	1106	3004	1601	41378	1603	22667	6308:2	我，机器人
11063005	1106	3005	1601	43425	1603	23790	6304:3	我，机器人
11063006	1106	3006	1601	45529	1603	24942	6309:3	我，机器人
11063007	1106	3007	1601	47678	1603	26118	6302:4	我，机器人
11063008	1106	3008	1601	49879	1603	27325	6309:4	我，机器人
11063009	1106	3009	1601	52124	1603	28555	6302:5	我，机器人
11063010	1106	3010	1601	54414	1603	29809	6308:5	我，机器人
11064001	1106	4001	1601	56768	1603	31099	6309:1	我，机器人
11064002	1106	4002	1601	59167	1603	32413	6308:1	我，机器人
11064003	1106	4003	1601	61610	1603	33750	6301:2	我，机器人
11064004	1106	4004	1601	64106	1603	35119	6304:2	我，机器人
11064005	1106	4005	1601	66647	1603	36512	6303:3	我，机器人
11064006	1106	4006	1601	69243	1603	37932	6307:3	我，机器人
11064007	1106	4007	1601	71892	1603	39384	6303:4	我，机器人
11064008	1106	4008	1601	74586	1603	40860	6309:4	我，机器人
11064009	1106	4009	1601	77324	1603	42359	6305:5	我，机器人
11064010	1106	4010	1601	80115	1603	43890	6305:5	我，机器人
11065001	1106	5001	1601	82961	1603	45448	6301:1	我，机器人
11065002	1106	5002	1601	85853	1603	47031	6301:1	我，机器人
11065003	1106	5003	1601	88781	1603	48636	6308:2	我，机器人
11065004	1106	5004	1601	91781	1603	50278	6309:2	我，机器人
11065005	1106	5005	1601	94819	1603	51944	6309:3	我，机器人
11065006	1106	5006	1601	97912	1603	53637	6305:3	我，机器人
11065007	1106	5007	1601	101042	1603	55353	6304:4	我，机器人
11065008	1106	5008	1601	104232	1603	57101	6303:4	我，机器人
11065009	1106	5009	1601	107479	1603	58878	6302:5	我，机器人
11065010	1106	5010	1601	110763	1603	60678	6302:5	我，机器人
11091001	1109	1001	1601	214	1602	88	6108:1	安德的游戏
11091002	1109	1002	1601	678	1602	291	6104:1	安德的游戏
11091003	1109	1003	1601	1118	1602	493	6109:2	安德的游戏
11091004	1109	1004	1601	1680	1602	750	6101:2	安德的游戏
11091005	1109	1005	1601	2358	1602	1061	6108:3	安德的游戏
11091006	1109	1006	1601	3145	1602	1421	6101:3	安德的游戏
11091007	1109	1007	1601	4058	1602	1836	6103:4	安德的游戏
11091008	1109	1008	1601	5080	1602	2300	6106:4	安德的游戏
11091009	1109	1009	1601	6223	1602	2818	6107:5	安德的游戏
11091010	1109	1010	1601	7475	1602	3385	6108:5	安德的游戏
11092001	1109	2001	1601	11081	1602	5034	6207:1	安德的游戏
11092002	1109	2002	1601	12935	1602	5883	6208:1	安德的游戏
11092003	1109	2003	1601	14934	1602	6797	6207:2	安德的游戏
11092004	1109	2004	1601	17078	1602	7774	6204:2	安德的游戏
11092005	1109	2005	1601	18201	1602	8287	6202:3	安德的游戏
11092006	1109	2006	1601	19360	1602	8820	6206:3	安德的游戏
11092007	1109	2007	1601	20559	1602	9363	6202:4	安德的游戏
11092008	1109	2008	1601	21795	1602	9930	6202:4	安德的游戏
11092009	1109	2009	1601	23055	1602	10508	6207:5	安德的游戏
11092010	1109	2010	1601	24368	1602	11105	6203:5	安德的游戏
11093001	1109	3001	1601	30894	1602	14086	6301:1	安德的游戏
11093002	1109	3002	1601	32545	1602	14837	6304:1	安德的游戏
11093003	1109	3003	1601	34246	1602	15612	6309:2	安德的游戏
11093004	1109	3004	1601	35978	1602	16411	6301:2	安德的游戏
11093005	1109	3005	1601	37767	1602	17225	6303:3	安德的游戏
11093006	1109	3006	1601	39589	1602	18060	6305:3	安德的游戏
11093007	1109	3007	1601	41458	1602	18914	6301:4	安德的游戏
11093008	1109	3008	1601	43369	1602	19787	6308:4	安德的游戏
11093009	1109	3009	1601	45327	1602	20681	6309:5	安德的游戏
11093010	1109	3010	1601	47318	1602	21595	6305:5	安德的游戏
11094001	1109	4001	1601	49366	1602	22527	6307:1	安德的游戏
11094002	1109	4002	1601	51445	1602	23480	6308:1	安德的游戏
11094003	1109	4003	1601	53574	1602	24452	6308:2	安德的游戏
11094004	1109	4004	1601	55743	1602	25445	6306:2	安德的游戏
11094005	1109	4005	1601	57960	1602	26456	6301:3	安德的游戏
11094006	1109	4006	1601	60209	1602	27488	6301:3	安德的游戏
11094007	1109	4007	1601	62515	1602	28543	6301:4	安德的游戏
11094008	1109	4008	1601	64853	1602	29615	6308:4	安德的游戏
11094009	1109	4009	1601	67240	1602	30706	6303:5	安德的游戏
11094010	1109	4010	1601	69667	1602	31816	6309:5	安德的游戏
11095001	1109	5001	1601	72143	1602	32946	6302:1	安德的游戏
11095002	1109	5002	1601	74650	1602	34097	6307:1	安德的游戏
11095003	1109	5003	1601	77203	1602	35266	6301:2	安德的游戏
11095004	1109	5004	1601	79808	1602	36456	6301:2	安德的游戏
11095005	1109	5005	1601	82449	1602	37665	6307:3	安德的游戏
11095006	1109	5006	1601	85138	1602	38894	6309:3	安德的游戏
11095007	1109	5007	1601	87864	1602	40143	6307:4	安德的游戏
11095008	1109	5008	1601	90643	1602	41416	6303:4	安德的游戏
11095009	1109	5009	1601	93454	1602	42705	6307:5	安德的游戏
11095010	1109	5010	1601	96317	1602	44013	6305:5	安德的游戏
11101001	1110	1001	1603	214	1601	98	6108:1	勇敢的心
11101002	1110	1002	1603	678	1601	310	6104:1	勇敢的心
11101003	1110	1003	1603	1118	1601	513	6105:2	勇敢的心
11101004	1110	1004	1603	1680	1601	770	6105:2	勇敢的心
11101005	1110	1005	1603	2358	1601	1080	6108:3	勇敢的心
11101006	1110	1006	1603	3145	1601	1441	6102:3	勇敢的心
11101007	1110	1007	1603	4058	1601	1860	6105:4	勇敢的心
11101008	1110	1008	1603	5080	1601	2329	6109:4	勇敢的心
11101009	1110	1009	1603	6223	1601	2852	6104:5	勇敢的心
11101010	1110	1010	1603	7475	1601	3425	6103:5	勇敢的心
11102001	1110	2001	1603	11081	1601	5079	6207:1	勇敢的心
11102002	1110	2002	1603	12935	1601	5928	6202:1	勇敢的心
11102003	1110	2003	1603	14934	1601	6846	6205:2	勇敢的心
11102004	1110	2004	1603	17078	1601	7828	6206:2	勇敢的心
11102005	1110	2005	1603	18201	1601	8341	6201:3	勇敢的心
11102006	1110	2006	1603	19360	1601	8874	6208:3	勇敢的心
11102007	1110	2007	1603	20559	1601	9422	6208:4	勇敢的心
11102008	1110	2008	1603	21795	1601	9990	6204:4	勇敢的心
11102009	1110	2009	1603	23055	1601	10567	6202:5	勇敢的心
11102010	1110	2010	1603	24368	1601	11169	6206:5	勇敢的心
11103001	1110	3001	1603	30894	1601	14161	6303:1	勇敢的心
11103002	1110	3002	1603	32545	1601	14916	6303:1	勇敢的心
11103003	1110	3003	1603	34246	1601	15696	6302:2	勇敢的心
11103004	1110	3004	1603	35978	1601	16490	6309:2	勇敢的心
11103005	1110	3005	1603	37767	1601	17310	6301:3	勇敢的心
11103006	1110	3006	1603	39589	1601	18144	6304:3	勇敢的心
11103007	1110	3007	1603	41458	1601	19002	6303:4	勇敢的心
11103008	1110	3008	1603	43369	1601	19877	6305:4	勇敢的心
11103009	1110	3009	1603	45327	1601	20775	6305:5	勇敢的心
11103010	1110	3010	1603	47318	1601	21688	6308:5	勇敢的心
11104001	1110	4001	1603	49366	1601	22626	6305:1	勇敢的心
11104002	1110	4002	1603	51445	1601	23578	6308:1	勇敢的心
11104003	1110	4003	1603	53574	1601	24556	6307:2	勇敢的心
11104004	1110	4004	1603	55743	1601	25548	6309:2	勇敢的心
11104005	1110	4005	1603	57960	1601	26565	6306:3	勇敢的心
11104006	1110	4006	1603	60209	1601	27596	6304:3	勇敢的心
11104007	1110	4007	1603	62515	1601	28653	6306:4	勇敢的心
11104008	1110	4008	1603	64853	1601	29724	6309:4	勇敢的心
11104009	1110	4009	1603	67240	1601	30819	6305:5	勇敢的心
11104010	1110	4010	1603	69667	1601	31930	6306:5	勇敢的心
11105001	1110	5001	1603	72143	1601	33065	6306:1	勇敢的心
11105002	1110	5002	1603	74650	1601	34215	6301:1	勇敢的心
11105003	1110	5003	1603	77203	1601	35385	6308:2	勇敢的心
11105004	1110	5004	1603	79808	1601	36579	6305:2	勇敢的心
11105005	1110	5005	1603	82449	1601	37789	6301:3	勇敢的心
11105006	1110	5006	1603	85138	1601	39022	6301:3	勇敢的心
11105007	1110	5007	1603	87864	1601	40271	6309:4	勇敢的心
11105008	1110	5008	1603	90643	1601	41545	6305:4	勇敢的心
11105009	1110	5009	1603	93454	1601	42833	6305:5	勇敢的心
11105010	1110	5010	1603	96317	1601	44146	6303:5	勇敢的心
11111001	1111	1001	1603	175	1601	119	6106:1	成为简·奥斯汀
11111002	1111	1002	1603	555	1601	380	6105:1	成为简·奥斯汀
11111003	1111	1003	1603	921	1601	631	6102:2	成为简·奥斯汀
11111004	1111	1004	1603	1389	1601	952	6103:2	成为简·奥斯汀
11111005	1111	1005	1603	1948	1601	1336	6103:3	成为简·奥斯汀
11111006	1111	1006	1603	2604	1601	1785	6102:3	成为简·奥斯汀
11111007	1111	1007	1603	3350	1601	2297	6101:4	成为简·奥斯汀
11111008	1111	1008	1603	4193	1601	2874	6102:4	成为简·奥斯汀
11111009	1111	1009	1603	5141	1601	3524	6109:5	成为简·奥斯汀
11111010	1111	1010	1603	6176	1601	4233	6104:5	成为简·奥斯汀
11112001	1111	2001	1603	9160	1601	6279	6204:1	成为简·奥斯汀
11112002	1111	2002	1603	10691	1601	7327	6206:1	成为简·奥斯汀
11112003	1111	2003	1603	12339	1601	8458	6203:2	成为简·奥斯汀
11112004	1111	2004	1603	14121	1601	9680	6201:2	成为简·奥斯汀
11112005	1111	2005	1603	15043	1601	10311	6205:3	成为简·奥斯汀
11112006	1111	2006	1603	16004	1601	10971	6209:3	成为简·奥斯汀
11112007	1111	2007	1603	16992	1601	11648	6206:4	成为简·奥斯汀
11112008	1111	2008	1603	18015	1601	12348	6209:4	成为简·奥斯汀
11112009	1111	2009	1603	19062	1601	13066	6207:5	成为简·奥斯汀
11112010	1111	2010	1603	20139	1601	13804	6208:5	成为简·奥斯汀
11113001	1111	3001	1603	25539	1601	17507	6307:1	成为简·奥斯汀
11113002	1111	3002	1603	26908	1601	18445	6306:1	成为简·奥斯汀
11113003	1111	3003	1603	28310	1601	19406	6301:2	成为简·奥斯汀
11113004	1111	3004	1603	29745	1601	20390	6304:2	成为简·奥斯汀
11113005	1111	3005	1603	31214	1601	21396	6307:3	成为简·奥斯汀
11113006	1111	3006	1603	32725	1601	22431	6305:3	成为简·奥斯汀
11113007	1111	3007	1603	34273	1601	23493	6304:4	成为简·奥斯汀
11113008	1111	3008	1603	35855	1601	24578	6309:4	成为简·奥斯汀
11113009	1111	3009	1603	37470	1601	25685	6304:5	成为简·奥斯汀
11113010	1111	3010	1603	39113	1601	26811	6309:5	成为简·奥斯汀
11114001	1111	4001	1603	40804	1601	27969	6303:1	成为简·奥斯汀
11114002	1111	4002	1603	42532	1601	29155	6302:1	成为简·奥斯汀
11114003	1111	4003	1603	44289	1601	30359	6306:2	成为简·奥斯汀
11114004	1111	4004	1603	46078	1601	31585	6308:2	成为简·奥斯汀
11114005	1111	4005	1603	47906	1601	32839	6301:3	成为简·奥斯汀
11114006	1111	4006	1603	49776	1601	34120	6306:3	成为简·奥斯汀
11114007	1111	4007	1603	51679	1601	35425	6304:4	成为简·奥斯汀
11114008	1111	4008	1603	53615	1601	36752	6308:4	成为简·奥斯汀
11114009	1111	4009	1603	55585	1601	38103	6305:5	成为简·奥斯汀
11114010	1111	4010	1603	57588	1601	39475	6303:5	成为简·奥斯汀
11115001	1111	5001	1603	59633	1601	40876	6301:1	成为简·奥斯汀
11115002	1111	5002	1603	61715	1601	42304	6301:1	成为简·奥斯汀
11115003	1111	5003	1603	63819	1601	43746	6304:2	成为简·奥斯汀
11115004	1111	5004	1603	65976	1601	45224	6305:2	成为简·奥斯汀
11115005	1111	5005	1603	68159	1601	46721	6309:3	成为简·奥斯汀
11115006	1111	5006	1603	70382	1601	48245	6301:3	成为简·奥斯汀
11115007	1111	5007	1603	72632	1601	49787	6301:4	成为简·奥斯汀
11115008	1111	5008	1603	74928	1601	51362	6302:4	成为简·奥斯汀
11115009	1111	5009	1603	77260	1601	52959	6301:5	成为简·奥斯汀
11115010	1111	5010	1603	79622	1601	54579	6304:5	成为简·奥斯汀
11121001	1112	1001	1603	199	1601	122	6101:1	埃及艳后
11121002	1112	1002	1603	623	1601	389	6103:1	埃及艳后
11121003	1112	1003	1603	1035	1601	646	6105:2	埃及艳后
11121004	1112	1004	1603	1558	1601	974	6107:2	埃及艳后
11121005	1112	1005	1603	2183	1601	1367	6107:3	埃及艳后
11121006	1112	1006	1603	2919	1601	1827	6102:3	埃及艳后
11121007	1112	1007	1603	3754	1601	2351	6108:4	埃及艳后
11121008	1112	1008	1603	4702	1601	2942	6104:4	埃及艳后
11121009	1112	1009	1603	5763	1601	3607	6103:5	埃及艳后
11121010	1112	1010	1603	6923	1601	4333	6101:5	埃及艳后
11122001	1112	2001	1603	10266	1601	6427	6202:1	埃及艳后
11122002	1112	2002	1603	11987	1601	7500	6203:1	埃及艳后
11122003	1112	2003	1603	13834	1601	8657	6209:2	埃及艳后
11122004	1112	2004	1603	15829	1601	9907	6203:2	埃及艳后
11122005	1112	2005	1603	16865	1601	10554	6202:3	埃及艳后
11122006	1112	2006	1603	17938	1601	11228	6207:3	埃及艳后
11122007	1112	2007	1603	19048	1601	11922	6205:4	埃及艳后
11122008	1112	2008	1603	20195	1601	12639	6207:4	埃及艳后
11122009	1112	2009	1603	21368	1601	13374	6203:5	埃及艳后
11122010	1112	2010	1603	22578	1601	14129	6205:5	埃及艳后
11123001	1112	3001	1603	28628	1601	17918	6305:1	埃及艳后
11123002	1112	3002	1603	30163	1601	18879	6303:1	埃及艳后
11123003	1112	3003	1603	31734	1601	19862	6303:2	埃及艳后
11123004	1112	3004	1603	33343	1601	20869	6309:2	埃及艳后
11123005	1112	3005	1603	34990	1601	21900	6303:3	埃及艳后
11123006	1112	3006	1603	36687	1601	22960	6301:3	埃及艳后
11123007	1112	3007	1603	38420	1601	24046	6306:4	埃及艳后
11123008	1112	3008	1603	40192	1601	25156	6305:4	埃及艳后
11123009	1112	3009	1603	42001	1601	26289	6307:5	埃及艳后
11123010	1112	3010	1603	43847	1601	27442	6309:5	埃及艳后
11124001	1112	4001	1603	45742	1601	28627	6304:1	埃及艳后
11124002	1112	4002	1603	47677	1601	29841	6301:1	埃及艳后
11124003	1112	4003	1603	49647	1601	31073	6305:2	埃及艳后
11124004	1112	4004	1603	51655	1601	32328	6302:2	埃及艳后
11124005	1112	4005	1603	53701	1601	33611	6309:3	埃及艳后
11124006	1112	4006	1603	55797	1601	34923	6305:3	埃及艳后
11124007	1112	4007	1603	57930	1601	36258	6308:4	埃及艳后
11124008	1112	4008	1603	60101	1601	37617	6306:4	埃及艳后
11124009	1112	4009	1603	62309	1601	38999	6302:5	埃及艳后
11124010	1112	4010	1603	64554	1601	40404	6304:5	埃及艳后
11125001	1112	5001	1603	66850	1601	41839	6301:1	埃及艳后
11125002	1112	5002	1603	69182	1601	43299	6307:1	埃及艳后
11125003	1112	5003	1603	71540	1601	44775	6305:2	埃及艳后
11125004	1112	5004	1603	73959	1601	46288	6308:2	埃及艳后
11125005	1112	5005	1603	76405	1601	47820	6301:3	埃及艳后
11125006	1112	5006	1603	78899	1601	49380	6308:3	埃及艳后
11125007	1112	5007	1603	81419	1601	50959	6301:4	埃及艳后
11125008	1112	5008	1603	83990	1601	52570	6307:4	埃及艳后
11125009	1112	5009	1603	86608	1601	54205	6302:5	埃及艳后
11125010	1112	5010	1603	89254	1601	55864	6302:5	埃及艳后
11131001	1113	1001	1603	159	1604	140	6106:1	都铎王朝
11131002	1113	1002	1603	508	1604	455	6101:1	都铎王朝
11131003	1113	1003	1603	835	1604	777	6101:2	都铎王朝
11131004	1113	1004	1603	1257	1604	1176	6102:2	都铎王朝
11131005	1113	1005	1603	1766	1604	1666	6103:3	都铎王朝
11131006	1113	1006	1603	2362	1604	2240	6107:3	都铎王朝
11131007	1113	1007	1603	3038	1604	2891	6102:4	都铎王朝
11131008	1113	1008	1603	3801	1604	3626	6109:4	都铎王朝
11131009	1113	1009	1603	4659	1604	4431	6103:5	都铎王朝
11131010	1113	1010	1603	5604	1604	5334	6105:5	都铎王朝
11132001	1113	2001	1603	8309	1604	7931	6203:1	都铎王朝
11132002	1113	2002	1603	9704	1604	9261	6204:1	都铎王朝
11132003	1113	2003	1603	11194	1604	10710	6206:2	都铎王朝
11132004	1113	2004	1603	12807	1604	12250	6201:2	都铎王朝
11132005	1113	2005	1603	13652	1604	13055	6205:3	都铎王朝
11132006	1113	2006	1603	14516	1604	13895	6207:3	都铎王朝
11132007	1113	2007	1603	15418	1604	14756	6207:4	都铎王朝
11132008	1113	2008	1603	16341	1604	15645	6209:4	都铎王朝
11132009	1113	2009	1603	17286	1604	16555	6207:5	都铎王朝
11132010	1113	2010	1603	18267	1604	17500	6208:5	都铎王朝
11133001	1113	3001	1603	23167	1604	22190	6307:1	都铎王朝
11133002	1113	3002	1603	24410	1604	23380	6305:1	都铎王朝
11133003	1113	3003	1603	25682	1604	24605	6304:2	都铎王朝
11133004	1113	3004	1603	26982	1604	25851	6304:2	都铎王朝
11133005	1113	3005	1603	28321	1604	27139	6303:3	都铎王朝
11133006	1113	3006	1603	29694	1604	28455	6309:3	都铎王朝
11133007	1113	3007	1603	31090	1604	29799	6307:4	都铎王朝
11133008	1113	3008	1603	32529	1604	31171	6308:4	都铎王朝
11133009	1113	3009	1603	33991	1604	32585	6309:5	都铎王朝
11133010	1113	3010	1603	35487	1604	34027	6309:5	都铎王朝
11134001	1113	4001	1603	37022	1604	35497	6308:1	都铎王朝
11134002	1113	4002	1603	38585	1604	36995	6307:1	都铎王朝
11134003	1113	4003	1603	40177	1604	38535	6304:2	都铎王朝
11134004	1113	4004	1603	41805	1604	40096	6307:2	都铎王朝
11134005	1113	4005	1603	43470	1604	41685	6306:3	都铎王朝
11134006	1113	4006	1603	45156	1604	43316	6303:3	都铎王朝
11134007	1113	4007	1603	46886	1604	44975	6301:4	都铎王朝
11134008	1113	4008	1603	48638	1604	46662	6306:4	都铎王朝
11134009	1113	4009	1603	50426	1604	48377	6306:5	都铎王朝
11134010	1113	4010	1603	52251	1604	50134	6303:5	都铎王朝
11135001	1113	5001	1603	54105	1604	51912	6305:1	都铎王朝
11135002	1113	5002	1603	55987	1604	53725	6304:1	都铎王朝
11135003	1113	5003	1603	57899	1604	55566	6304:2	都铎王朝
